subject,phase,trial,condition,meter,bpm,switch_time,click_idx,click_time_s
sub07,test,4,cued,2,108.0,12,56,19.117791666666665
sub07,test,4,cued,2,108.0,12,57,19.673354166666666
sub07,test,4,cued,2,108.0,12,58,20.227770833333334
sub07,test,4,cued,2,108.0,12,59,20.5065
sub07,test,4,cued,2,108.0,12,60,20.784458333333333
sub07,test,4,cued,2,108.0,12,61,21.338895833333332
sub07,test,4,cued,2,108.0,12,62,21.6166875
sub07,test,4,cued,2,108.0,12,63,21.894458333333333
sub07,test,4,cued,2,108.0,12,64,22.17225
sub07,test,4,cued,2,108.0,12,65,22.450020833333333
sub07,test,4,cued,2,108.0,12,66,23.005583333333334
sub07,test,4,cued,2,108.0,12,67,23.561145833333335
sub07,test,4,cued,2,108.0,12,68,24.11670833333333
sub07,test,4,cued,2,108.0,12,69,24.3945
sub07,test,4,cued,2,108.0,12,70,24.672270833333332
sub07,test,4,cued,2,108.0,12,71,24.9500625
sub07,test,4,cued,2,108.0,12,72,25.227833333333333
sub07,test,4,cued,2,108.0,12,73,25.783395833333334
sub07,test,4,cued,2,108.0,12,74,26.061166666666665
sub07,test,4,cued,2,108.0,12,75,26.338958333333334
sub07,test,4,cued,2,108.0,12,76,26.61675
sub07,test,4,cued,2,108.0,12,77,26.894520833333335
sub07,test,4,cued,2,108.0,12,78,27.450083333333332
sub07,test,4,cued,2,108.0,12,79,27.727854166666667
sub07,test,4,cued,2,108.0,12,80,28.005645833333332
sub07,test,4,cued,2,108.0,12,81,28.2834375
sub07,test,4,cued,2,108.0,12,82,28.561208333333333
sub07,test,4,cued,2,108.0,12,83,29.116770833333334
sub07,test,4,cued,2,108.0,12,84,29.394541666666665
sub07,test,4,cued,2,108.0,12,85,29.672333333333334
sub07,test,4,cued,2,108.0,12,86,29.968354166666668
sub07,test,5,cued,3,112.0,14,0,0.22266666666666668
sub07,test,5,cued,3,112.0,14,1,0.7572291666666666
sub07,test,5,cued,3,112.0,14,2,1.2929375
sub07,test,5,cued,3,112.0,14,3,1.8286458333333333
sub07,test,5,cued,3,112.0,14,4,2.3643541666666668
sub07,test,5,cued,3,112.0,14,5,2.9000625
sub07,test,5,cued,3,112.0,14,6,3.1679166666666667
sub07,test,5,cued,3,112.0,14,7,3.435770833333333
sub07,test,5,cued,3,112.0,14,8,3.9714791666666667
sub07,test,5,cued,3,112.0,14,9,4.5071875
sub07,test,5,cued,3,112.0,14,10,5.042895833333334
sub07,test,5,cued,3,112.0,14,11,5.578604166666667
sub07,test,5,cued,3,112.0,14,12,6.1143125
sub07,test,5,cued,3,112.0,14,13,6.6500208333333335
sub07,test,5,cued,3,112.0,14,14,7.1857291666666665
sub07,test,5,cued,3,112.0,14,15,7.4535833333333334
sub07,test,5,cued,3,112.0,14,16,7.7214375
sub07,test,5,cued,3,112.0,14,17,8.257145833333333
sub07,test,5,cued,3,112.0,14,18,8.792854166666666
sub07,test,5,cued,3,112.0,14,19,9.3285625
sub07,test,5,cued,3,112.0,14,20,9.596416666666666
sub07,test,5,cued,3,112.0,14,21,9.864270833333334
sub07,test,5,cued,3,112.0,14,22,10.399979166666666
sub07,test,5,cued,3,112.0,14,23,10.667833333333334
sub07,test,5,cued,3,112.0,14,24,10.9356875
sub07,test,5,cued,3,112.0,14,25,11.471395833333334
sub07,test,5,cued,3,112.0,14,26,11.73925
sub07,test,5,cued,3,112.0,14,27,12.007104166666666
sub07,test,5,cued,3,112.0,14,28,12.5428125
sub07,test,5,cued,3,112.0,14,29,12.810666666666666
sub07,test,5,cued,3,112.0,14,30,13.078520833333334
sub07,test,5,cued,3,112.0,14,31,13.346375
sub07,test,5,cued,3,112.0,14,32,13.614229166666666
sub07,test,5,cued,3,112.0,14,33,13.882083333333334
sub07,test,5,cued,3,112.0,14,34,14.1499375
sub07,test,5,cued,3,112.0,14,35,14.417791666666666
sub07,test,5,cued,3,112.0,14,36,14.685645833333334
sub07,test,5,cued,3,112.0,14,37,15.221354166666666
sub07,test,5,cued,3,112.0,14,38,15.7570625
sub07,test,5,cued,3,112.0,14,39,16.024916666666666
sub07,test,5,cued,3,112.0,14,40,16.292770833333332
sub07,test,5,cued,3,112.0,14,41,16.828479166666668
sub07,test,5,cued,3,112.0,14,42,17.3641875
sub07,test,5,cued,3,112.0,14,43,17.899895833333332
sub07,test,5,cued,3,112.0,14,44,18.435604166666668
sub07,test,5,cued,3,112.0,14,45,18.9713125
sub07,test,5,cued,3,112.0,14,46,19.507020833333332
sub07,test,5,cued,3,112.0,14,47,20.042729166666668
sub07,test,5,cued,3,112.0,14,48,20.5784375
sub07,test,5,cued,3,112.0,14,49,21.114145833333332
sub07,test,5,cued,3,112.0,14,50,21.649854166666668
sub07,test,5,cued,3,112.0,14,51,21.917708333333334
sub07,test,5,cued,3,112.0,14,52,22.1855625
sub07,test,5,cued,3,112.0,14,53,22.453416666666666
sub07,test,5,cued,3,112.0,14,54,22.72127083333333
sub07,test,5,cued,3,112.0,14,55,22.989125
sub07,test,5,cued,3,112.0,14,56,23.256979166666667
sub07,test,5,cued,3,112.0,14,57,23.7926875
sub07,test,5,cued,3,112.0,14,58,24.32839583333333
sub07,test,5,cued,3,112.0,14,59,24.864104166666667
sub07,test,5,cued,3,112.0,14,60,25.3998125
sub07,test,5,cued,3,112.0,14,61,25.93552083333333
sub07,test,5,cued,3,112.0,14,62,26.471229166666667
sub07,test,5,cued,3,112.0,14,63,27.0069375
sub07,test,5,cued,3,112.0,14,64,27.542645833333335
sub07,test,5,cued,3,112.0,14,65,27.8105
sub07,test,5,cued,3,112.0,14,66,28.078354166666667
sub07,test,5,cued,3,112.0,14,67,28.6140625
sub07,test,5,cued,3,112.0,14,68,29.149770833333335
sub07,test,5,cued,3,112.0,14,69,29.685479166666667
sub07,test,5,cued,3,112.0,14,70,30.00825
sub07,test,6,cued,3,112.0,12,0,0.21866666666666668
sub07,test,6,cued,3,112.0,12,1,0.7532291666666666
sub07,test,6,cued,3,112.0,12,2,1.2889375
sub07,test,6,cued,3,112.0,12,3,1.8246458333333333
sub07,test,6,cued,3,112.0,12,4,2.0925
sub07,test,6,cued,3,112.0,12,5,2.3603541666666668
sub07,test,6,cued,3,112.0,12,6,2.8960625
sub07,test,6,cued,3,112.0,12,7,3.431770833333333
sub07,test,6,cued,3,112.0,12,8,3.6999583333333335
sub07,test,6,cued,3,112.0,12,9,3.9686041666666667
sub07,test,6,cued,3,112.0,12,10,4.5031875
sub07,test,6,cued,3,112.0,12,11,5.038895833333333
sub07,test,6,cued,3,112.0,12,12,5.30675
sub07,test,6,cued,3,112.0,12,13,5.574604166666667
sub07,test,6,cued,3,112.0,12,14,5.842458333333333
sub07,test,6,cued,3,112.0,12,15,6.1103125
sub07,test,6,cued,3,112.0,12,16,6.646020833333333
sub07,test,6,cued,3,112.0,12,17,7.181729166666667
sub07,test,6,cued,3,112.0,12,18,7.7174375
sub07,test,6,cued,3,112.0,12,19,7.985291666666667
sub07,test,6,cued,3,112.0,12,20,8.253145833333333
sub07,test,6,cued,3,112.0,12,21,8.788854166666667
sub07,test,6,cued,3,112.0,12,22,9.3245625
sub07,test,6,cued,3,112.0,12,23,9.593520833333333
sub07,test,6,cued,3,112.0,12,24,9.861416666666667
sub07,test,6,cued,3,112.0,12,25,10.395979166666667
sub07,test,6,cued,3,112.0,12,26,10.9316875
sub07,test,6,cued,3,112.0,12,27,11.467395833333333
sub07,test,6,cued,3,112.0,12,28,11.73525
sub07,test,6,cued,3,112.0,12,29,12.003104166666667
sub07,test,6,cued,3,112.0,12,30,12.271020833333333
sub07,test,6,cued,3,112.0,12,31,12.539958333333333
sub07,test,6,cued,3,112.0,12,32,13.074520833333333
sub07,test,6,cued,3,112.0,12,33,13.342375
sub07,test,6,cued,3,112.0,12,34,13.610229166666667
sub07,test,6,cued,3,112.0,12,35,14.1459375
sub07,test,6,cued,3,112.0,12,36,14.681645833333333
sub07,test,6,cued,3,112.0,12,37,15.217354166666667
sub07,test,6,cued,3,112.0,12,38,15.7530625
sub07,test,6,cued,3,112.0,12,39,16.288770833333334
sub07,test,6,cued,3,112.0,12,40,16.824479166666666
sub07,test,6,cued,3,112.0,12,41,17.092333333333332
sub07,test,6,cued,3,112.0,12,42,17.3601875
sub07,test,6,cued,3,112.0,12,43,17.895895833333334
sub07,test,6,cued,3,112.0,12,44,18.431604166666666
sub07,test,6,cued,3,112.0,12,45,18.699458333333332
sub07,test,6,cued,3,112.0,12,46,18.9673125
sub07,test,6,cued,3,112.0,12,47,19.503020833333334
sub07,test,6,cued,3,112.0,12,48,19.770875
sub07,test,6,cued,3,112.0,12,49,20.038729166666666
sub07,test,6,cued,3,112.0,12,50,20.306583333333332
sub07,test,6,cued,3,112.0,12,51,20.5744375
sub07,test,6,cued,3,112.0,12,52,20.842291666666668
sub07,test,6,cued,3,112.0,12,53,21.110145833333334
sub07,test,6,cued,3,112.0,12,54,21.378
sub07,test,6,cued,3,112.0,12,55,21.645854166666666
sub07,test,6,cued,3,112.0,12,56,21.913708333333332
sub07,test,6,cued,3,112.0,12,57,22.1815625
sub07,test,6,cued,3,112.0,12,58,22.449416666666668
sub07,test,6,cued,3,112.0,12,59,22.717270833333334
sub07,test,6,cued,3,112.0,12,60,23.252979166666666
sub07,test,6,cued,3,112.0,12,61,23.7886875
sub07,test,6,cued,3,112.0,12,62,24.324395833333334
sub07,test,6,cued,3,112.0,12,63,24.860104166666666
sub07,test,6,cued,3,112.0,12,64,25.3958125
sub07,test,6,cued,3,112.0,12,65,25.931520833333334
sub07,test,6,cued,3,112.0,12,66,26.199375
sub07,test,6,cued,3,112.0,12,67,26.467229166666666
sub07,test,6,cued,3,112.0,12,68,26.735083333333332
sub07,test,6,cued,3,112.0,12,69,27.0029375
sub07,test,6,cued,3,112.0,12,70,27.538645833333334
sub07,test,6,cued,3,112.0,12,71,27.8065
sub07,test,6,cued,3,112.0,12,72,28.074354166666666
sub07,test,6,cued,3,112.0,12,73,28.6100625
