subject,phase,trial,condition,meter,bpm,switch_time,tap_idx,tap_time_s,peak_amp,rms_db
sub05,test,4,cued,3,116.0,18,33,19.814854166666667,1550.0,47.846850047270415
sub05,test,4,cued,3,116.0,18,34,20.404770833333334,744.0,40.46405517083299
sub05,test,4,cued,3,116.0,18,35,20.859333333333332,702.0,43.82689175569506
sub05,test,4,cued,3,116.0,18,36,21.4378125,426.0,39.269383277984666
sub05,test,4,cued,3,116.0,18,37,21.9275625,1340.0,47.91180461746102
sub05,test,4,cued,3,116.0,18,38,22.431979166666668,251.0,36.44056060813871
sub05,test,4,cued,3,116.0,18,39,22.962979166666667,792.0,43.831938634298176
sub05,test,4,cued,3,116.0,18,40,23.4989375,191.0,27.811817192591537
sub05,test,4,cued,3,116.0,18,41,23.949354166666666,1730.0,48.94271036765784
sub05,test,4,cued,3,116.0,18,42,24.5081875,116.0,29.653382624752833
sub05,test,4,cued,3,116.0,18,43,25.032979166666667,1138.0,46.33833482631859
sub05,test,4,cued,3,116.0,18,44,25.56675,146.0,32.401176166494565
sub05,test,4,cued,3,116.0,18,45,26.0468125,998.0,45.800177921573926
sub05,test,4,cued,3,116.0,18,46,26.611291666666666,232.0,34.81588423933825
sub05,test,4,cued,3,116.0,18,47,27.096,1536.0,49.72770604087509
sub05,test,4,cued,3,116.0,18,48,27.617541666666668,247.0,29.630276059627146
sub05,test,4,cued,3,116.0,18,49,28.188125,1287.0,47.42927222747951
sub05,test,4,cued,3,116.0,18,50,28.655708333333333,464.0,41.290086027526
sub05,test,4,cued,3,116.0,18,51,29.252125,1067.0,45.649766026115145
sub05,test,4,cued,3,116.0,18,52,29.738979166666667,446.0,40.83564626189752
sub05,test,5,spontaneous,3,120.0,0,0,1.7400625,1950.0,49.78321174312728
sub05,test,5,spontaneous,3,120.0,0,1,2.1906041666666667,242.0,35.62013242831092
sub05,test,5,spontaneous,3,120.0,0,2,2.663625,365.0,37.759762002971115
sub05,test,5,spontaneous,3,120.0,0,3,3.1437291666666667,1782.0,49.44246089960843
sub05,test,5,spontaneous,3,120.0,0,4,3.6744166666666667,201.0,33.5157166369403
sub05,test,5,spontaneous,3,120.0,0,5,4.163770833333333,505.0,40.35360769279799
sub05,test,5,spontaneous,3,120.0,0,6,4.644979166666666,2204.0,50.949604435325284
sub05,test,5,spontaneous,3,120.0,0,7,5.189979166666666,551.0,40.94539327552074
sub05,test,5,spontaneous,3,120.0,0,8,5.7048125,536.0,40.43669521637866
sub05,test,5,spontaneous,3,120.0,0,9,6.167916666666667,1655.0,48.932729250130585
sub05,test,5,spontaneous,3,120.0,0,10,6.69,569.0,40.91307974187479
sub05,test,5,spontaneous,3,120.0,0,11,7.185333333333333,352.0,37.18997045872786
sub05,test,5,spontaneous,3,120.0,0,12,7.639770833333333,1577.0,48.785259802888
sub05,test,5,spontaneous,3,120.0,0,13,8.189291666666668,385.0,37.991747371836254
sub05,test,5,spontaneous,3,120.0,0,14,8.700791666666667,677.0,42.81010660303595
sub05,test,5,spontaneous,3,120.0,0,15,9.146020833333333,1485.0,48.2278238196472
sub05,test,5,spontaneous,3,120.0,0,16,9.719166666666666,352.0,37.31705637881112
sub05,test,5,spontaneous,3,120.0,0,17,10.159104166666667,655.0,42.75838798559153
sub05,test,5,spontaneous,3,120.0,0,18,10.6545,1999.0,50.33461145872673
sub05,test,5,spontaneous,3,120.0,0,19,11.214708333333334,232.0,34.259380817624404
sub05,test,5,spontaneous,3,120.0,0,20,11.655541666666666,458.0,39.24040423048414
sub05,test,5,spontaneous,3,120.0,0,21,12.146875,1296.0,47.66459994341716
sub05,test,5,spontaneous,3,120.0,0,22,12.791520833333333,878.0,44.03428692707871
sub05,test,5,spontaneous,3,120.0,0,23,13.337541666666667,910.0,44.12830177419312
sub05,test,5,spontaneous,3,120.0,0,24,13.933229166666667,593.0,41.118179585148354
sub05,test,5,spontaneous,3,120.0,0,25,15.648,1041.0,45.97015955681311
sub05,test,5,spontaneous,3,120.0,0,26,16.187729166666667,724.0,43.774394175295924
sub05,test,5,spontaneous,3,120.0,0,27,16.808229166666667,45.0,25.117645633355423
sub05,test,5,spontaneous,3,120.0,0,28,17.13575,2634.0,52.82625009234765
sub05,test,5,spontaneous,3,120.0,0,29,17.646479166666666,332.0,37.28217677248856
sub05,test,5,spontaneous,3,120.0,0,30,18.207354166666665,1493.0,48.20441358436774
sub05,test,5,spontaneous,3,120.0,0,31,18.7006875,390.0,37.902694241902175
sub05,test,5,spontaneous,3,120.0,0,32,19.188958333333332,1604.0,48.883293907844205
sub05,test,5,spontaneous,3,120.0,0,33,19.670145833333333,263.0,34.59630346285529
sub05,test,5,spontaneous,3,120.0,0,34,20.161791666666666,1170.0,45.60115413723195
sub05,test,5,spontaneous,3,120.0,0,35,20.7014375,415.0,38.44553451895922
sub05,test,5,spontaneous,3,120.0,0,36,21.2071875,2165.0,51.24008375483311
sub05,test,5,spontaneous,3,120.0,0,37,21.697916666666668,293.0,35.74561667651376
sub05,test,5,spontaneous,3,120.0,0,38,22.190833333333334,2086.0,50.85607138368524
sub05,test,5,spontaneous,3,120.0,0,39,22.704291666666666,164.0,31.540600910545784
sub05,test,5,spontaneous,3,120.0,0,40,23.1481875,1633.0,48.84242502545307
sub05,test,5,spontaneous,3,120.0,0,41,23.675875,254.0,35.37465431206484
sub05,test,5,spontaneous,3,120.0,0,42,24.19025,1584.0,48.711996425223425
sub05,test,5,spontaneous,3,120.0,0,43,24.691020833333333,237.0,34.13246312388146
sub05,test,5,spontaneous,3,120.0,0,44,25.171875,1510.0,48.33485508657286
sub05,test,5,spontaneous,3,120.0,0,45,25.699541666666665,183.0,32.372362763474925
sub05,test,5,spontaneous,3,120.0,0,46,26.17289583333333,1180.0,47.07685469999005
sub05,test,5,spontaneous,3,120.0,0,47,26.72683333333333,226.0,34.445365052343604
sub05,test,5,spontaneous,3,120.0,0,48,27.192229166666667,1402.0,47.67497655969937
sub05,test,5,spontaneous,3,120.0,0,49,27.715229166666667,194.0,32.82153029016979
sub05,test,5,spontaneous,3,120.0,0,50,28.171729166666665,945.0,43.429193677643305
sub05,test,5,spontaneous,3,120.0,0,51,28.736541666666668,165.0,31.422677687391513
sub05,test,5,spontaneous,3,120.0,0,52,29.192833333333333,855.0,45.131076803466605
sub05,test,5,spontaneous,3,120.0,0,53,29.651541666666667,250.0,35.29863366994676
sub05,test,6,cued,3,108.0,12,0,1.3381666666666667,1224.0,47.341814229899136
sub05,test,6,cued,3,108.0,12,1,1.8229791666666666,512.0,40.224906616491666
sub05,test,6,cued,3,108.0,12,2,2.3903958333333333,498.0,39.83302869890924
sub05,test,6,cued,3,108.0,12,3,2.917708333333333,1376.0,47.751207818010585
sub05,test,6,cued,3,108.0,12,4,3.481520833333333,403.0,38.303998756329854
